clip_id,track_id,path,label,split,start_sec,duration_sec
pop__pop.00056__seg06,pop/pop.00056,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00056__seg06.wav,pop,train,30.00,5.00
country__country.00049__seg00,country/country.00049,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00049__seg00.wav,country,train,0.00,5.00
country__country.00049__seg01,country/country.00049,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00049__seg01.wav,country,train,5.00,5.00
country__country.00049__seg02,country/country.00049,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00049__seg02.wav,country,train,10.00,5.00
country__country.00049__seg03,country/country.00049,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00049__seg03.wav,country,train,15.00,5.00
country__country.00049__seg04,country/country.00049,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00049__seg04.wav,country,train,20.00,5.00
country__country.00049__seg05,country/country.00049,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00049__seg05.wav,country,train,25.00,5.00
country__country.00049__seg06,country/country.00049,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00049__seg06.wav,country,train,30.00,5.00
disco__disco.00035__seg00,disco/disco.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00035__seg00.wav,disco,train,0.00,5.00
disco__disco.00035__seg01,disco/disco.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00035__seg01.wav,disco,train,5.00,5.00
disco__disco.00035__seg02,disco/disco.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00035__seg02.wav,disco,train,10.00,5.00
disco__disco.00035__seg03,disco/disco.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00035__seg03.wav,disco,train,15.00,5.00
disco__disco.00035__seg04,disco/disco.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00035__seg04.wav,disco,train,20.00,5.00
disco__disco.00035__seg05,disco/disco.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00035__seg05.wav,disco,train,25.00,5.00
disco__disco.00035__seg06,disco/disco.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00035__seg06.wav,disco,train,30.00,5.00
jazz__jazz.00047__seg00,jazz/jazz.00047,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00047__seg00.wav,jazz,train,0.00,5.00
jazz__jazz.00047__seg01,jazz/jazz.00047,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00047__seg01.wav,jazz,train,5.00,5.00
jazz__jazz.00047__seg02,jazz/jazz.00047,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00047__seg02.wav,jazz,train,10.00,5.00
jazz__jazz.00047__seg03,jazz/jazz.00047,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00047__seg03.wav,jazz,train,15.00,5.00
jazz__jazz.00047__seg04,jazz/jazz.00047,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00047__seg04.wav,jazz,train,20.00,5.00
jazz__jazz.00047__seg05,jazz/jazz.00047,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00047__seg05.wav,jazz,train,25.00,5.00
jazz__jazz.00047__seg06,jazz/jazz.00047,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00047__seg06.wav,jazz,train,30.00,5.00
reggae__reggae.00085__seg00,reggae/reggae.00085,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00085__seg00.wav,reggae,train,0.00,5.00
reggae__reggae.00085__seg01,reggae/reggae.00085,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00085__seg01.wav,reggae,train,5.00,5.00
reggae__reggae.00085__seg02,reggae/reggae.00085,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00085__seg02.wav,reggae,train,10.00,5.00
reggae__reggae.00085__seg03,reggae/reggae.00085,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00085__seg03.wav,reggae,train,15.00,5.00
reggae__reggae.00085__seg04,reggae/reggae.00085,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00085__seg04.wav,reggae,train,20.00,5.00
reggae__reggae.00085__seg05,reggae/reggae.00085,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00085__seg05.wav,reggae,train,25.00,5.00
reggae__reggae.00085__seg06,reggae/reggae.00085,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00085__seg06.wav,reggae,train,30.00,5.00
classical__classical.00021__seg00,classical/classical.00021,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00021__seg00.wav,classical,train,0.00,5.00
classical__classical.00021__seg01,classical/classical.00021,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00021__seg01.wav,classical,train,5.00,5.00
classical__classical.00021__seg02,classical/classical.00021,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00021__seg02.wav,classical,train,10.00,5.00
classical__classical.00021__seg03,classical/classical.00021,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00021__seg03.wav,classical,train,15.00,5.00
classical__classical.00021__seg04,classical/classical.00021,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00021__seg04.wav,classical,train,20.00,5.00
classical__classical.00021__seg05,classical/classical.00021,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00021__seg05.wav,classical,train,25.00,5.00
classical__classical.00021__seg06,classical/classical.00021,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00021__seg06.wav,classical,train,30.00,5.00
country__country.00027__seg00,country/country.00027,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00027__seg00.wav,country,train,0.00,5.00
country__country.00027__seg01,country/country.00027,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00027__seg01.wav,country,train,5.00,5.00
country__country.00027__seg02,country/country.00027,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00027__seg02.wav,country,train,10.00,5.00
country__country.00027__seg03,country/country.00027,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00027__seg03.wav,country,train,15.00,5.00
country__country.00027__seg04,country/country.00027,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00027__seg04.wav,country,train,20.00,5.00
country__country.00027__seg05,country/country.00027,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00027__seg05.wav,country,train,25.00,5.00
country__country.00027__seg06,country/country.00027,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00027__seg06.wav,country,train,30.00,5.00
pop__pop.00095__seg00,pop/pop.00095,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00095__seg00.wav,pop,train,0.00,5.00
pop__pop.00095__seg01,pop/pop.00095,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00095__seg01.wav,pop,train,5.00,5.00
pop__pop.00095__seg02,pop/pop.00095,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00095__seg02.wav,pop,train,10.00,5.00
pop__pop.00095__seg03,pop/pop.00095,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00095__seg03.wav,pop,train,15.00,5.00
pop__pop.00095__seg04,pop/pop.00095,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00095__seg04.wav,pop,train,20.00,5.00
pop__pop.00095__seg05,pop/pop.00095,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00095__seg05.wav,pop,train,25.00,5.00
pop__pop.00095__seg06,pop/pop.00095,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00095__seg06.wav,pop,train,30.00,5.00
metal__metal.00042__seg00,metal/metal.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00042__seg00.wav,metal,train,0.00,5.00
metal__metal.00042__seg01,metal/metal.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00042__seg01.wav,metal,train,5.00,5.00
metal__metal.00042__seg02,metal/metal.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00042__seg02.wav,metal,train,10.00,5.00
metal__metal.00042__seg03,metal/metal.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00042__seg03.wav,metal,train,15.00,5.00
metal__metal.00042__seg04,metal/metal.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00042__seg04.wav,metal,train,20.00,5.00
metal__metal.00042__seg05,metal/metal.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00042__seg05.wav,metal,train,25.00,5.00
metal__metal.00042__seg06,metal/metal.00042,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00042__seg06.wav,metal,train,30.00,5.00
blues__blues.00012__seg00,blues/blues.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00012__seg00.wav,blues,train,0.00,5.00
blues__blues.00012__seg01,blues/blues.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00012__seg01.wav,blues,train,5.00,5.00
blues__blues.00012__seg02,blues/blues.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00012__seg02.wav,blues,train,10.00,5.00
blues__blues.00012__seg03,blues/blues.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00012__seg03.wav,blues,train,15.00,5.00
blues__blues.00012__seg04,blues/blues.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00012__seg04.wav,blues,train,20.00,5.00
blues__blues.00012__seg05,blues/blues.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00012__seg05.wav,blues,train,25.00,5.00
blues__blues.00012__seg06,blues/blues.00012,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00012__seg06.wav,blues,train,30.00,5.00
jazz__jazz.00026__seg00,jazz/jazz.00026,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00026__seg00.wav,jazz,train,0.00,5.00
jazz__jazz.00026__seg01,jazz/jazz.00026,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00026__seg01.wav,jazz,train,5.00,5.00
jazz__jazz.00026__seg02,jazz/jazz.00026,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00026__seg02.wav,jazz,train,10.00,5.00
jazz__jazz.00026__seg03,jazz/jazz.00026,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00026__seg03.wav,jazz,train,15.00,5.00
jazz__jazz.00026__seg04,jazz/jazz.00026,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00026__seg04.wav,jazz,train,20.00,5.00
jazz__jazz.00026__seg05,jazz/jazz.00026,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00026__seg05.wav,jazz,train,25.00,5.00
jazz__jazz.00026__seg06,jazz/jazz.00026,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/jazz/jazz__jazz.00026__seg06.wav,jazz,train,30.00,5.00
metal__metal.00094__seg00,metal/metal.00094,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00094__seg00.wav,metal,train,0.00,5.00
metal__metal.00094__seg01,metal/metal.00094,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00094__seg01.wav,metal,train,5.00,5.00
metal__metal.00094__seg02,metal/metal.00094,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00094__seg02.wav,metal,train,10.00,5.00
metal__metal.00094__seg03,metal/metal.00094,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00094__seg03.wav,metal,train,15.00,5.00
metal__metal.00094__seg04,metal/metal.00094,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00094__seg04.wav,metal,train,20.00,5.00
metal__metal.00094__seg05,metal/metal.00094,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00094__seg05.wav,metal,train,25.00,5.00
metal__metal.00094__seg06,metal/metal.00094,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00094__seg06.wav,metal,train,30.00,5.00
rock__rock.00023__seg00,rock/rock.00023,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00023__seg00.wav,rock,train,0.00,5.00
rock__rock.00023__seg01,rock/rock.00023,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00023__seg01.wav,rock,train,5.00,5.00
rock__rock.00023__seg02,rock/rock.00023,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00023__seg02.wav,rock,train,10.00,5.00
rock__rock.00023__seg03,rock/rock.00023,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00023__seg03.wav,rock,train,15.00,5.00
rock__rock.00023__seg04,rock/rock.00023,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00023__seg04.wav,rock,train,20.00,5.00
rock__rock.00023__seg05,rock/rock.00023,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00023__seg05.wav,rock,train,25.00,5.00
rock__rock.00023__seg06,rock/rock.00023,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00023__seg06.wav,rock,train,30.00,5.00
reggae__reggae.00082__seg00,reggae/reggae.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00082__seg00.wav,reggae,train,0.00,5.00
reggae__reggae.00082__seg01,reggae/reggae.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00082__seg01.wav,reggae,train,5.00,5.00
reggae__reggae.00082__seg02,reggae/reggae.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00082__seg02.wav,reggae,train,10.00,5.00
reggae__reggae.00082__seg03,reggae/reggae.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00082__seg03.wav,reggae,train,15.00,5.00
reggae__reggae.00082__seg04,reggae/reggae.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00082__seg04.wav,reggae,train,20.00,5.00
reggae__reggae.00082__seg05,reggae/reggae.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00082__seg05.wav,reggae,train,25.00,5.00
reggae__reggae.00082__seg06,reggae/reggae.00082,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00082__seg06.wav,reggae,train,30.00,5.00
metal__metal.00017__seg00,metal/metal.00017,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00017__seg00.wav,metal,train,0.00,5.00
metal__metal.00017__seg01,metal/metal.00017,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00017__seg01.wav,metal,train,5.00,5.00
metal__metal.00017__seg02,metal/metal.00017,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00017__seg02.wav,metal,train,10.00,5.00
metal__metal.00017__seg03,metal/metal.00017,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00017__seg03.wav,metal,train,15.00,5.00
metal__metal.00017__seg04,metal/metal.00017,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00017__seg04.wav,metal,train,20.00,5.00
metal__metal.00017__seg05,metal/metal.00017,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00017__seg05.wav,metal,train,25.00,5.00
